formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C22H43NO2	[M - H2O + H]+	C22H42NO+	Fatty acids	0.996	Fatty amides	0.786	N-acyl ethanolamines (endocannabinoids)	0.480	Lipids and lipid-like molecules	0.774							Lipids and lipid-like molecules	0.774	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336.325	543	9.057	816975119262947297	816973454153319592	816973454153319591	2302	
1	C32H64O8	[M + Na]+	C32H64NaO8+	Fatty acids	0.877	Glycerolipids	0.638	Fatty alcohols	0.233	Lipids and lipid-like molecules	0.971	Fatty Acyls	0.941	Fatty alcohols	0.574			Fatty alcohols	0.574	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	599.451	543	9.058	816975129018901637	816973454191068333	816973454191068332	2305	
2	C29H48O2	[M + H]+	C29H49O2+	Terpenoids	1.000	Meroterpenoids	1.000	Prenyl quinone meroterpenoids	1.000	Lipids and lipid-like molecules	0.941	Prenol lipids	0.965	Quinone and hydroquinone lipids	0.999	Vitamin E compounds	0.999	Tocopherols	0.936	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Benzopyrans; Alkyl aryl ethers; Phenols; Tocopherols; Ethers; Prenol lipids; Organooxygen compounds; Quinone and hydroquinone lipids; Vitamin E compounds; Diterpenoids; Benzenoids; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	429.371	544	9.059	816975129027290257	816973454224622770	816973454224622769	2303	
2	C39H66O8	[M + H]+	C39H67O8+	Polyketides	0.352	Linear polyketides	0.126	Open-chain polyketides	0.171	Lipids and lipid-like molecules	0.875	Fatty Acyls	0.651					Fatty Acyls	0.651	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	663.489	544	9.063	816975142256126929	816973454262371511	816973454262371510	2304	
1	C20H37NO2	[M + H]+	C20H38NO2+	Fatty acids	0.976	Fatty amides	0.910	N-acyl ethanolamines (endocannabinoids)	0.968	Lipids and lipid-like molecules	0.803	Fatty Acyls	0.615	Fatty amides	0.612	N-acyl amines	0.563	N-acyl amines	0.563	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acylethanolamines; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	324.288	544	9.069	816975165178000480	816973454295925948	816973454295925947	2306	
2	C18H36O4	[M + CH2O2 + H]+	C19H39O6+	Fatty acids	0.996	Fatty esters	0.674	Monoacylglycerols	0.782	Lipids and lipid-like molecules	0.969	Fatty Acyls	0.956	Fatty acid esters	0.851			Fatty acid esters	0.851	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	363.277	544	9.070	816975138753882853	816973454337868993	816973454337868992	2314	
1	C26H28O	[M + H]+	C26H29O+	Terpenoids	0.797	Meroterpenoids	0.380	Prenyl quinone meroterpenoids	0.361	Lipids and lipid-like molecules	0.761	Prenol lipids	0.777	Diterpenoids	0.599			Diterpenoids	0.599	Organic compounds; Lipids and lipid-like molecules; Naphthalenes; Ketones; Naphthoquinones; Prenol lipids; Organooxygen compounds; Vitamin K compounds; Diterpenoids; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	357.224	544	9.073	816975145271831650	816973454409172171	816973454409172170	2311	
1	C21H44NO7P	[M + H]+	C21H45NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	1.000	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.989	Amino acids and derivatives	0.989	Amino acids and derivatives	0.989	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	454.291	545	9.078	816975133875906716	816973454442726608	816973454442726607	2323	
2	C19H36O4	[M + H]+	C19H37O4+	Fatty acids	0.997	Fatty acyls	0.882	Fatty alcohols	0.938	Lipids and lipid-like molecules	0.980	Fatty Acyls	0.956	Fatty alcohols	0.711	Long-chain fatty alcohols	0.700	Long-chain fatty alcohols	0.700	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; 1-monoacylglycerols; Secondary alcohols; Fatty alcohol esters; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty alcohols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	329.267	545	9.083	816975161780613738	816973454514029786	816973454514029785	2332	
1	C14H30BN3O5	[M + H]+	C14H31BN3O5+	Amino acids and Peptides	0.645	Small peptides	0.815	Pinane monoterpenoids	0.225	Organic acids and derivatives	0.952	Carboxylic acids and derivatives	0.571	Amino acids, peptides, and analogues	0.670	Amino acids and derivatives	0.666	Alpha amino acid amides	0.541	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Boronic acids; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	331.241	545	9.084	816975136627370464	816973454555972831	816973454555972830	2382	
1	C16H34N2O6	[M + H]+	C16H35N2O6+	Amino acids and Peptides	0.684	Small peptides	0.670	Dipeptides	0.465	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.870	Amino acids and derivatives	0.866	N-acyl-alpha amino acids and derivatives	0.533	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	351.250	545	9.085	816975167254181140	816973454610498788	816973454610498787	2333	
1	C21H46OSi	[M + H]+	C21H47OSi+	Fatty acids	0.995	Fatty acyls	0.972	Fatty alcohols	0.947	Lipids and lipid-like molecules	0.576	Fatty Acyls	0.582					Fatty Acyls	0.582	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343.338	545	9.086	816975155275247827	816973454656636137	816973454652441832	2331	
1	C23H46NO7P	[M + H]+	C23H47NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.998	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.981	Amino acids and derivatives	0.981	Amino acids and derivatives	0.981	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	480.307	545	9.092	816975160648151656	816973454711162094	816973454711162093	2338	
2	C24H44O6	[M + H]+	C24H45O6+	Terpenoids	0.924	Meroterpenoids	0.336	Prenyl quinone meroterpenoids	0.609	Lipids and lipid-like molecules	0.900	Prenol lipids	0.674	Diterpenoids	0.597			Diterpenoids	0.597	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diterpenoids; Carbonyl compounds; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	429.317	546	9.092	816975169707849480	816973454753105139	816973454748910834	2340	
2	C36H70O7S	[M + H]+	C36H71O7S+	Polyketides	0.719	Macrolides	0.581	Macrolide lactones	0.080	Organic acids and derivatives	0.949	Carboxylic acids and derivatives	0.908	Dicarboxylic acids and derivatives	0.589			Dicarboxylic acids and derivatives	0.589	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Thioethers; Carboxylic acid esters; Carbonyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	647.493	547	9.111	816975164532077579	816973454824408317	816973454820214012	2342	
2	C21H42O5	[M - H2O + H]+	C21H41O4+	Fatty acids	1.000	Glycerolipids	0.994	Monoacylglycerols	0.998	Lipids and lipid-like molecules	0.999	Glycerolipids	0.990	Monoradylglycerols	0.995	Monoacylglycerols	0.992	1-monoacylglycerols	0.961	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	357.298	547	9.112	816975160455213658	816973454857962754	816973454857962753	2349	
1	C27H50O9	[M + Na]+	C27H50NaO9+	Fatty acids	0.999	Glycerolipids	0.991	Glycosyldiacylglycerols	0.418	Lipids and lipid-like molecules	0.987	Glycerolipids	0.942	Glycosylglycerols	0.918			Glycosylglycerols	0.918	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	541.333	547	9.113	816975165161223251	816973454891517191	816973454891517190	2350	
1	C21H38O3	[M + H]+	C21H39O3+	Terpenoids	0.781	Diterpenoids	0.753	Labdane diterpenoids	0.689	Lipids and lipid-like molecules	0.957	Prenol lipids	0.710	Diterpenoids	0.676			Diterpenoids	0.676	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	339.288	547	9.114	816975160019005998	816973454933460236	816973454933460235	2352	
2	C23H46N6O7	[M - H2O + H]+	C23H45N6O6+	Amino acids and Peptides	0.946	Oligopeptides	0.768	Linear peptides	0.640	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.963	Amino acids, peptides, and analogues	0.948	Peptides	0.848	Oligopeptides	0.646	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	501.341	547	9.122	816975159381471644	816973454987986193	816973454987986192	2358	
1	C34H68N2O2	[M + Na]+	C34H68N2NaO2+	Fatty acids	0.959	Fatty amides	0.617	N-acyl ethanolamines (endocannabinoids)	0.230	Lipids and lipid-like molecules	0.895	Fatty Acyls	0.693	Fatty amides	0.725	N-acyl amines	0.659	N-acyl amines	0.659	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	559.513	548	9.131	816975182416591539	816973455218672943	816973455218672942	2363	
2	C19H33F	[M + H]+	C19H34F+	Terpenoids	0.981	Diterpenoids	0.582	Camphane monoterpenoids	0.031	Lipids and lipid-like molecules	0.749	Prenol lipids	0.700					Prenol lipids	0.700	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organohalogen compounds; Organofluorides; Alkyl halides; Hydrocarbon derivatives; Hydrofluorocarbons; Chemical entities	281.265	548	9.131	816975181288323599	816973455256421684	816973455252227379	2369	
