row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mots_18102024_Foodomics_CSF1_S46.mzML Peak area,Mots_18102024_Foodomics_CSF1_S47.mzML Peak area,Mots_18102024_Foodomics_CSF1_S48.mzML Peak area,Mots_18102024_Foodomics_CSF2_S49.mzML Peak area,Mots_18102024_Foodomics_CSF2_S50.mzML Peak area,Mots_18102024_Foodomics_CSF2_S51.mzML Peak area,
3167,553.4573015502632,10.184292,,,,217,,,,,,,5181.0005,6964.952,7019.4365,9966.614,12614.153,13260.377,
3170,475.41298412835584,10.1906,,,,217,,,,,,,3219.9646,4182.518,4581.2417,4496.491,5468.2437,3329.1553,
3172,419.35043978880566,10.195766,,,,217,,,,,,,5198.598,5918.62,7187.993,4743.0483,6180.25,6344.609,
3171,510.35377093043354,10.196097,,,,219,,,,,,,482.6021,502.23184,474.41357,115.92747,51.209526,110.39668,
3174,396.36918247168455,10.202759,,,,219,,,,,,,538.0991,502.8372,418.35388,204.79181,96.71385,121.28517,
3188,801.5465394650918,10.206985,,,,,,,,,,,72.85303,26.0634,432.45248,504.99637,596.97894,24.397125,
3177,395.36578132327844,10.207614,,,,219,,,,,,,1960.2438,1819.6486,1628.5099,889.7987,789.49396,861.75323,
3178,941.6145144936564,10.209508,,,,,,,,,,,412.32584,481.4759,587.2332,730.1526,790.634,785.7325,
3180,293.2340566559359,10.212208,,,,219,,,,,,,2611.3684,2608.854,2522.699,904.0772,840.9736,858.0528,
3198,634.5362006238157,10.213189,,,,,,,,,,,1260.2612,1219.1625,1411.422,1696.3678,10.495602,33.047867,
3193,577.5097858832972,10.216278,,,,224,131,[M+Na]+,,2,3193;3206,554.50497,1895.5593,323.95285,752.5803,44.368267,30.22391,216.77496,
3186,681.5754130648724,10.219799,,,,207,,,,,,,0,0,0,507.99396,575.90857,513.8024,
3192,337.27199620693136,10.227169,,,,217,,,,,,,2429.8948,2461.2183,2637.2483,1476.9672,267.5179,155.61783,
3195,298.30923825327875,10.231114,,,,,,,,,,,112.84382,158.47568,185.77022,256.18704,180.83769,338.24872,
3196,548.5019883242795,10.237314,,,,,,,,,,,431.62387,522.8408,777.91266,1163.2179,1523.7723,1116.8524,
3197,532.4708266605863,10.239256,,,,217,,,,,,,1213.1779,1291.1589,1223.3425,0,0,0,
3204,411.36243738095044,10.258984,,,,,,,,,,,344.52982,336.7795,242.78154,128.38339,141.89491,154.84627,
3205,591.4236925960986,10.265164,,,,224,,,,,,,202.66934,215.31328,186.13847,68.355095,105.360916,100.467514,
3206,537.4860749065313,10.265966,,,,224,131,[M+H-H2O]+,,2,3193;3206,554.50497,760.5492,0,0,0,0,0,
3207,427.3571157075191,10.266992,,,,224,,,,,,,562.8587,625.69617,744.64825,316.81717,333.20856,356.33746,
3211,583.4794671978685,10.285606,,,,218,,,,,,,879.07983,1065.9631,1158.7893,66.63822,9.345285,9.264935,
3212,542.4913419768496,10.286906,,,,218,132,[M+H-H2O]+,,2,3215;3212,559.4946,3088.5337,1822.1068,1892.8146,2010.9834,770.3128,743.50323,
3201,617.5116676670967,10.28819,,,,,,,,,,,4567.615,11656.626,3937.982,13390.628,272.8703,733.0721,
3214,560.5019401569383,10.28992,,,,218,132,[M+H]+,,2,3215;3214,559.4946,2439.1106,1484.54,1571.877,1639.8073,588.7752,556.35846,
3215,582.4837222494183,10.292931,,,,218,132,[M+Na]+,,3,3214;3215;3212,559.4946,741.2269,601.0847,654.7288,771.9003,273.37256,281.97437,
3231,575.4956855646323,10.298137,,,,223,,,,,,,1455.9344,53.664413,23.592705,32.097713,23.178453,12.307045,
3203,657.50406252443,10.324436,,,,,,,,,,,731.45984,1221.2544,29.215088,7.975072,13.029056,17.651161,
3223,417.2385681030734,10.32483,,,,223,133,[M+H-H2O]+,,2,3224;3223,434.24189,1007.1638,1134.3617,1168.7336,562.559,516.5485,557.12524,
3224,457.2311477309881,10.325459,,,,223,133,[M+Na]+,,2,3224;3223,434.24189,646.6558,841.4546,878.48694,420.6958,496.1901,469.80966,
3225,435.2493621463951,10.326053,,,,,,,,,,,275.57422,357.33936,330.1371,127.4043,56.044743,103.625305,
3250,639.4937441230006,10.327403,,,,211,,,,,,,12481.555,15947.376,19950.752,23735.725,7771.403,7837.643,
3226,524.3682863140083,10.33092,,,,223,,,,,,,492.33173,497.34085,439.77612,49.356125,50.23264,86.11073,
3233,312.32048136058074,10.344216,,,,,,,,,,,228.57144,238.7206,393.81323,369.64975,432.57556,545.4559,
3234,358.3065920740067,10.351287,,,,226,134,[M+Na]+,,2,3236;3234,335.31743,680.0204,994.4098,1029.1407,1399.5018,1722.8844,1806.4443,
3236,336.3247618088583,10.352175,,,,226,135,[M+NH4]+,,2,3238;3236,318.29095,4076.6738,4940.1797,4920.52,6062.7114,6341.7593,6425.9434,
3238,319.29824327219075,10.352458,,,,226,135,[M+H]+,,2,3238;3236,318.29095,160.98834,200.03381,218.91537,262.53934,291.3757,309.94522,
3239,439.3191486125517,10.356141,,,,226,,,,,,,569.3898,608.037,693.33276,316.48923,325.95932,318.95734,
3244,599.5014435542043,10.372997,,,,,,,,,,,2886.867,2446.5442,6108.5674,6378.216,1444.9874,1599.638,
3243,682.6320664417285,10.377542,,,,,,,,,,,1323.4349,971.8313,979.6594,851.2497,970.89215,41.868793,
3245,571.4317983018877,10.390634,,,,229,,,,,,,1993.519,0,0,0,0,0,
3260,595.4325599266442,10.3984585,,,,229,,,,,,,4215.1475,4.0042567,3.9143753,4.440136,0,0,
3247,596.5957234918853,10.400181,,,,,,,,,,,126.47893,121.33514,0,343.46164,672.5527,181.73985,
3254,447.3279406257935,10.405749,,,,229,,,,,,,311.83572,335.0458,9.538917,404.34982,310.99078,254.00793,
3246,617.5115168809833,10.408588,,,,,,,,,,,15731.86,3453.892,11945.994,3931.9783,1183.0741,1291.2659,
3252,478.2913174402404,10.415714,,,,229,,,,,,,882.1906,744.28546,745.5308,270.726,251.50392,291.4453,
3249,615.4898565707936,10.417022,,,,,,,,,,,38.8163,973.1902,53.13071,1184.7196,1348.7748,1365.3795,
3255,306.2777608238392,10.421136,,,,229,,,,,,,551.6748,415.90747,420.79758,56.267925,33.005478,105.819405,
3258,355.3191698245536,10.42332,,,,229,136,[M+H]+,,2,3258;3259,354.31196,834.6913,953.9164,958.69214,608.7676,611.395,628.966,
3259,377.3012389122726,10.423578,,,,229,136,[M+Na]+,,2,3258;3259,354.31196,1579.931,1993.3258,2012.904,1351.5574,1535.1781,1603.7445,
3261,219.17334114866534,10.42511,,,,,,,,,,,175.10905,166.08073,0,218.42555,118.00551,118.900604,
3257,409.38137337034254,10.431363,,,,,,,,,,,6710.5566,4464.8306,9166.131,6437.77,5756.251,6065.603,
3273,601.503051610342,10.432523,,,,229,,,,,,,3717.8647,94.25152,41.966595,82.98927,8.141542,4.4372406,
3240,580.5283052595619,10.433909,,,,,,,,,,,394.14566,120.00041,192.29312,194.30171,63.102234,80.60808,
3264,425.37615909942156,10.437003,,,,,,,,,,,4.3092155,4.150366,671.58185,657.62775,676.1175,292.09372,
3251,573.4491299732528,10.443472,,,,229,,,,,,,1196.8834,31.92219,8.88753,0,0,0,
3268,324.32480459166146,10.444014,,,,,,,,,,,336.52155,391.51328,448.5803,617.55164,542.207,655.9822,
3269,413.3761980864031,10.44678,,,,,,,,,,,565.4948,508.2928,328.81168,231.43657,273.03116,267.71057,
3266,561.5021118740206,10.456944,,,,229,,,,,,,3787.3235,55.974823,92.88176,154.89444,72.4565,17.244888,
3276,457.32969823382405,10.458028,,,,225,137,[M+H]+,,2,3276;3277,456.32229,1580.2725,1784.8054,1845.201,881.5027,970.2063,1004.3764,
3271,294.2134593850599,10.458142,,,,229,,,,,,,589.32935,6.164733,27.24099,4.6543922,9.1937475,4.631484,
3277,479.31138236704936,10.4602165,,,,225,137,[M+Na]+,,2,3276;3277,456.32229,4518.408,5569.8403,5725.112,3083.3665,3492.5388,3701.279,
3279,297.2734980598192,10.465959,,,,,,,,,,,595.7138,442.66974,438.76807,282.57214,324.75275,319.3406,
3263,293.20988977633664,10.475006,,,,229,,,,,,,5406.5396,700.49084,615.5483,66.747986,637.15344,280.7629,
3285,542.4914025059604,10.497189,,,,,,,,,,,1257.2156,846.1508,727.2332,836.6343,257.6428,329.69943,
3330,298.27478687127706,10.498011,,,,,,,,,,,13.982336,24.636293,246.37007,0,4.867584,8.208118,
3311,615.4830589836323,10.502038,,,,234,,,,,,,1094.3326,642.743,950.312,76.61665,267.17178,40.60679,
3287,560.5018470934202,10.505853,,,,225,,,,,,,1176.5063,1175.2823,1147.9408,1208.6511,490.21072,384.27518,
3288,637.4786553662852,10.506556,,,,,,,,,,,746.1941,1170.7527,1169.1641,2066.775,2584.9792,2617.5432,
3310,409.38135124751034,10.508006,,,,,,,,,,,25863.734,16438.31,2602.4907,1819.8469,1647.7583,1783.849,
3290,582.4837637631689,10.515309,,,,,,,,,,,316.45248,265.6995,308.44388,350.4305,28.253925,70.23705,
3297,562.5138331377451,10.524058,,,,234,,,,,,,1522.5522,2323.1956,2602.2556,2655.2263,875.2387,1138.1782,
3299,449.3229945246819,10.527244,,,,234,,,,,,,197.48334,205.19832,213.55907,142.9645,173.52823,202.89754,
3308,580.5280952303123,10.532069,,,,234,,,,,,,92.31371,1988.8623,1999.6892,2008.3235,1151.2474,1228.901,
3303,764.5623479094082,10.535174,,,,234,138,[M+Na]+,,3,3305;3307;3303,741.57305,246.06902,2951.964,4392.211,5043.67,1776.3575,2770.0244,
3305,742.5804445819481,10.536972,,,,234,138,[M+H]+,,2,3305;3303,741.57305,402.99237,3538.2788,2640.1833,2713.176,1598.7856,2249.304,
3307,724.5695768612417,10.538231,,,,234,138,[M+H-H2O]+,,2,3303;3307,741.57305,1095.6555,5554.6377,5364.866,7677.905,2590.708,3249.686,
3312,439.31910975486176,10.540074,,,,234,,,,,,,600.05707,659.98395,641.7413,345.99533,383.84927,427.48203,
3313,371.22304971898103,10.540675,,,,234,,,,,,,683.6787,731.32086,655.10443,770.7428,838.104,887.7837,
3314,405.25041313659057,10.540714,,,,234,,,,,,,461.94592,413.2906,399.28146,515.36273,562.3697,593.08246,
3318,355.2525571397536,10.544955,,,,,,,,,,,243.49242,238.9575,225.43176,286.68924,343.83453,352.22437,
3322,307.2618981835746,10.54865,,,,234,139,[M+H]+,,2,3325;3322,306.25456,810.13226,869.14716,892.3589,523.3282,558.82196,557.1422,
3323,343.337729103419,10.548684,,,,221,,,,,,,73492.37,82656.53,85298.35,95101.29,101171.98,100418.65,
3324,393.2953416790618,10.549267,,,,234,,,,,,,837.98987,681.54834,2152.6758,623.6007,658.13727,727.14197,
3325,329.2437247128757,10.551097,,,,234,139,[M+Na]+,,2,3325;3322,306.25456,627.8499,683.84686,711.0515,465.29382,511.7632,520.7877,
3337,842.6611429684035,10.55306,,,,,,,,,,,36.91887,3761.9834,1001.1206,462.71906,3.6838846,0,
3327,371.30723129759207,10.558445,,,,234,,,,,,,540.59576,545.9198,959.09955,473.24734,544.50867,544.49365,
3328,797.5150750751471,10.566111,,,,,,,,,,,34.25424,462.11517,477.9136,558.2393,58.8402,157.82559,
3333,556.5280676644148,10.580527,,,,,,,,,,,1658.8209,1103.4305,1103.28,1157.9146,754.0452,769.8843,
3334,782.5664517074347,10.587801,,,,,,,,,,,1536.8346,1438.638,1315.9352,90.62533,16.743696,9.36788,
3340,609.450366134098,10.589097,,,,,,,,,,,594.45526,642.4892,709.1646,847.58026,971.0135,1000.4453,
3341,657.5042827528274,10.594833,,,,,,,,,,,4245.8193,377.06552,648.996,490.38153,681.571,546.00415,
3343,546.5220339289095,10.603175,,,,,,,,,,,222.23096,263.22232,458.90073,495.92532,482.6561,128.32129,
3347,541.2610873431258,10.609283,,,,,,,,,,,0,0,479.43347,0,0,0,
3350,587.4640508591596,10.615353,,,,,,,,,,,2795.478,1799.8099,1327.8707,1419.0494,1508.4963,1561.8422,
3352,579.2904624776039,10.623225,,,,,,,,,,,1133.8767,920.5628,918.10724,239.70093,283.09207,313.00342,
3354,619.2832293762466,10.629339,,,,,,,,,,,764.0872,734.32404,792.13947,236.56065,262.19867,271.19635,
3359,397.37522095271555,10.6369,,,,236,,,,,,,756.6215,8.202391,4.9423056,5.4822307,7.308436,144.55927,
3361,436.3405888388245,10.651192,,,,236,,,,,,,285.66064,311.7311,494.54758,161.24445,185.66644,201.18842,
3373,429.23862342079883,10.653672,,,,236,140,[M+K]+,,3,3373;3367;3370,390.2754,82.59026,118.27708,239.03616,8.583801,17.276985,39.84188,
3362,803.5413618968432,10.654244,,,,236,,,,,,,160.75412,176.09265,463.30423,31.031618,46.64993,44.565723,
3366,312.32371866152806,10.6566725,,,,236,,,,,,,1633.7413,1872.345,1946.1781,2566.818,2277.3345,2971.1338,
3367,391.282624065834,10.657284,,,,236,140,[M+H]+,,3,3373;3367;3370,390.2754,3374.8376,3592.5852,5970.8384,1919.019,1996.5583,2178.6414,
3370,413.26459157927616,10.65972,,,,236,140,[M+Na]+,,3,3373;3367;3370,390.2754,6664.3184,7210.297,11456.04,4092.9226,4188.0093,4675.438,
3395,597.4727568100105,10.66945,,,,,,,,,,,1226.851,3.861395,0,3.9366589,0,0,
3376,433.23108888359025,10.676425,,,,,,,,,,,320.82294,383.01477,387.3426,242.31102,279.86823,292.40338,
3377,393.2387143141611,10.6801,,,,,,,,,,,932.24927,869.4559,936.6893,604.4782,712.68146,697.484,
3380,245.2252723563724,10.687304,,,,235,,,,,,,203.02415,218.30696,202.46043,0,0,6.014253,
3381,295.26174653907975,10.6904335,,,,235,141,[M+H]+,,2,3382;3381,294.2545,4010.324,4378.333,4431.18,813.6621,762.1714,1141.0564,
3382,317.24375173913364,10.691045,,,,235,141,[M+Na]+,,2,3382;3381,294.2545,3166.1086,3445.856,3272.4739,729.7646,746.50555,1088.9781,
3383,524.3692435138299,10.698436,,,,235,,,,,,,3493.869,3357.1418,3185.602,997.58716,1011.21326,1050.2252,
3386,784.5819582791382,10.709147,,,,,,,,,,,2805.4978,1874.4796,1624.6207,1480.0835,34.308872,18.824814,
3390,381.3502483905634,10.722648,,,,,,,,,,,467.22565,276.7219,153.15454,44.956707,89.57215,134.15726,
3400,842.6608660218619,10.724387,,,,,,,,,,,75.4092,974.45996,676.92914,4697.5176,0,0,
3393,459.2465369864413,10.728778,,,,,,,,,,,320.6696,385.18903,422.26196,263.6185,275.61496,282.82516,
3399,521.3583302998813,10.738953,,,,231,,,,,,,697.90314,792.12836,820.04315,623.5761,676.1279,700.12067,
3401,393.3500359876134,10.739253,,,,,,,,,,,413.72745,178.88135,318.36096,193.09755,229.26204,240.35477,
3402,439.3554134553779,10.739276,,,,231,,,,,,,3913.5159,4280.272,4404.4136,2970.088,3190.772,3293.4792,
3406,617.5104274016769,10.74186,,,,,,,,,,,2402.5334,2084.0369,2169.3567,2309.197,9189.23,8619.654,
3405,339.2880446417798,10.750833,,,,227,,,,,,,1893.8907,1804.8123,1901.3296,1924.8966,2125.6099,2033.77,
3434,657.5048176151886,10.762669,,,,,,,,,,,568.2697,1715.2356,17.602043,13.316391,9.918304,2.1008196,
3407,389.2705926859426,10.769086,,,,232,142,[M+H]+,,2,3407;3410,388.26326,736.8054,747.5794,783.6243,828.7057,902.1992,902.1781,
3410,411.2524285849154,10.770917,,,,232,142,[M+Na]+,,2,3407;3410,388.26326,1155.6024,1247.9783,1376.0815,1559.3795,1697.499,1662.0577,
3411,412.2557636379738,10.774586,,,,232,,,,,,,45.022884,176.18636,127.59821,341.2539,189.34007,358.06918,
3409,483.24646790230327,10.775178,,,,,,,,,,,289.8122,332.4857,360.21866,5.1111317,14.946928,47.281425,
3412,577.5133360804717,10.776955,,,,227,,,,,,,2443.5266,1780.5564,1940.0818,2869.157,2917.2668,2748.0554,
3385,537.5017234150703,10.787929,,,,,,,,,,,1431.4814,276.71722,274.29562,271.49133,97.54935,73.1174,
3422,313.2724224669922,10.797164,,,,233,,,,,,,3032.678,2739.7905,2638.9287,1620.4392,2472.7407,2498.2998,
3426,629.4732242222561,10.803417,,,,233,,,,,,,573.39307,0,0,0,0,0,
3428,570.5436177226868,10.806864,,,,,,,,,,,0,408.49463,408.48105,387.5145,255.69011,297.88733,
3432,507.2674750726492,10.812394,,,,233,,,,,,,1142.522,1209.9799,1261.6753,495.3232,565.0816,581.63055,
3423,603.5301179133083,10.814006,,,,,,,,,,,1003.7846,1465.2083,337.8673,408.31708,422.99686,528.0685,
3439,643.5251808739711,10.815467,,,,,,,,,,,790.8483,885.3833,1018.92126,1410.4811,1016.37976,870.10333,
3433,518.4913822371495,10.816677,,,,237,143,[M+H-H2O]+,,2,3433;3441,535.49462,2119.9329,2946.3833,2683.0261,2926.7515,1165.4082,1306.8741,
3437,369.34644830488725,10.821915,,,,237,,,,,,,646.79987,688.77423,629.14056,820.15063,793.0321,1585.3885,
3438,536.5019423703735,10.822534,,,,237,,,,,,,1597.2815,2137.206,2109.149,1971.6241,882.93787,914.3126,
3441,558.4837818499533,10.834206,,,,237,143,[M+Na]+,,2,3433;3441,535.49462,440.68552,818.2716,600.55023,1125.144,402.09985,428.81564,
3445,461.2960762822122,10.852261,,,,230,,,,,,,719.27423,723.1556,776.54816,680.2617,693.70526,719.95337,
3446,409.32735196244516,10.852891,,,,230,,,,,,,562.80164,552.25525,446.70285,700.7083,557.7701,590.29895,
3449,338.82458821290334,10.880809,,,,238,,,,,,,165.7142,196.32219,206.9059,275.6024,284.3144,287.1491,
3450,360.32226626816356,10.8814535,,,,238,144,[M+Na]+,,3,3456;3450;3457,337.33325,10207.017,11365.035,11539.439,15818.105,16841.549,16796.514,
3456,338.3406136781235,10.883378,,,,238,144,[M+H]+,,2,3456;3450,337.33325,49851.305,51680.207,51087.777,56809.734,58851.406,57873.816,
3457,675.674016456698,10.883358,,,,238,144,[2M+H]+,,2,3450;3457,337.33325,5601.6665,6188.1396,5922.3047,7814.0425,8381.357,8471.639,
3474,338.5808124192694,10.883403,,,,,,,,,,,56.22868,41.999535,60.0772,86.34477,117.24681,114.92862,
3459,338.7441161533189,10.884009,,,,238,,,,,,,225.20009,250.78668,231.70067,314.71732,319.05264,357.4736,
3462,338.4163131307694,10.8846445,,,,238,,,,,,,719.46497,798.0809,769.6352,1065.3354,1115.0074,1141.3772,
3465,321.3138523426292,10.885919,,,,238,145,[M+H]+,,2,3456;3465,320.30668,930.6431,988.9516,952.74243,1146.4446,1171.7832,1175.9843,
3467,338.6577737034687,10.887849,,,,,,,,,,,230.33466,229.04823,246.83267,265.23575,292.95035,264.77628,
3468,338.28243298337026,10.888495,,,,,,,,,,,365.7817,370.09726,367.8087,236.46245,382.18857,39.655544,
3472,338.28305185322506,10.892325,,,,,,,,,,,85.78391,87.25093,173.29402,160.09895,168.74878,39.655544,
3471,1000.7851208662541,10.902551,,,,,,,,,,,572.03644,815.3226,760.41315,796.1649,896.50305,936.62146,
3477,463.3166393553966,10.949113,,,,239,146,[M+Na]+,,3,3482;3485;3477,440.32747,11294.328,12358.626,13251.67,8373.299,8787.115,8483.141,
3482,441.33472505915233,10.950402,,,,239,146,[M+H]+,,2,3482;3477,440.32747,812.5189,830.9784,878.55615,462.94766,487.88864,482.8561,
3484,341.2462447388653,10.951683,,,,239,,,,,,,409.39075,410.87894,439.3003,227.19412,222.85538,225.12259,
3481,495.255615485039,10.952313,,,,239,,,,,,,249.68492,324.17075,337.3721,193.06847,226.44193,135.86383,
3485,423.32423764688565,10.952942,,,,239,146,[M+H-H2O]+,,2,3485;3477,440.32747,13692.372,13847.986,14411.363,7595.996,7949.5527,7816.971,
3489,205.12126913483,10.954844,,,,239,,,,,,,882.4044,885.4842,932.6628,485.24222,500.2646,486.38193,
3488,1125.7615607150394,10.957372,,,,,,,,,,,168.79192,261.6936,276.2504,170.07568,139.84981,121.86355,
