formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C39H68O5	[M + H3N + H]+	C39H72NO5+	Fatty acids	1.000	Glycerolipids	0.999	Diacylglycerols	0.998	Lipids and lipid-like molecules	0.996	Fatty Acyls	0.984	Lineolic acids and derivatives	0.538			Lineolic acids and derivatives	0.538	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	634.536	613	10.213	816701182309473776	816699159031371209	816699159031371208	3198	
1	C40H76N2O6	[M + H]+	C40H77N2O6+	Fatty acids	1.000	Fatty amides	0.987	N-acyl amines	0.985	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.988	N-acyl-alpha amino acids	0.886	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	681.575	613	10.220	816701193818645634	816699159169783251	816699159169783250	3186	
1	C21H36O3	[M + H]+	C21H37O3+	Fatty acids	0.781	Eicosanoids	0.460	Erythromycins	0.135	Lipids and lipid-like molecules	0.964	Fatty Acyls	0.880	Fatty acids and conjugates	0.537			Fatty acids and conjugates	0.537	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	337.272	614	10.227	816701185903993004	816699159245280728	816699159241086423	3192	
1	C33H67NO3	[M + Na]+	C33H67NNaO3+	Fatty acids	0.998	Fatty amides	0.881	N-acyl amines	0.598	Lipids and lipid-like molecules	0.970	Fatty Acyls	0.981	Fatty amides	0.973	N-acyl amines	0.940	N-acyl amines	0.940	Organic compounds; Lipids and lipid-like molecules; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	548.502	614	10.237	816701186667356386	816699159421441518	816699159417247213	3196	
1	C32H63NO3	[M + Na]+	C32H63NNaO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.992	Sphingolipids	0.988	Ceramides	0.997	Long-chain ceramides	0.736	Long-chain ceramides	0.736	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	532.471	614	10.239	816701190261875502	816699159513716213	816699159513716211	3197	
3	C42H54O2	[M + H]+	C42H55O2+	Terpenoids	0.996	Carotenoids (C40)	0.839	Carotenoids (C40, β-β)	0.551	Lipids and lipid-like molecules	0.953	Prenol lipids	0.927					Prenol lipids	0.927	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	591.424	616	10.265	816701191125902369	816699159702459906	816699159702459905	3205	
1	C34H66O5	[M - H2O + H]+	C34H65O4+	Fatty acids	0.999	Glycerolipids	0.957	Diacylglycerols	0.741	Lipids and lipid-like molecules	0.998	Fatty Acyls	0.992	Fatty acid esters	0.968			Fatty acid esters	0.968	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	537.486	616	10.266	816701202882537019	816699159798928906	816699159798928905	3206	
2	C29H46O2	[M + H]+	C29H47O2+	Terpenoids	0.993	Triterpenoids	0.932	Lanostane, Tirucallane and Euphane triterpenoids	0.127	Lipids and lipid-like molecules	0.971	Prenol lipids	0.878	Triterpenoids	0.696			Triterpenoids	0.696	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	427.357	616	10.267	816701197731931462	816699159899592209	816699159895397904	3207	
1	C36H65NO3	[M - H2O + H]+	C36H64NO2+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.995	Sphingolipids	0.996	Ceramides	0.999	Long-chain ceramides	0.838	Long-chain ceramides	0.838	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	542.491	617	10.287	816701195357955337	816699160050587165	816699160050587164	3212	
1	C37H70O5	[M + Na]+	C37H70NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.994	Lineolic acids and derivatives	0.529			Lineolic acids and derivatives	0.529	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	617.512	617	10.288	816701230850157580	816699160155444771	816699160151250466	3201	
1	C36H65NO3	[M + H]+	C36H66NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.996	Sphingolipids	0.996	Ceramides	0.999	Long-chain ceramides	0.849	Long-chain ceramides	0.849	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	560.502	617	10.290	816701220821575857	816699160239330856	816699160239330855	3214	
2	C35H68O4	[M + Na]+	C35H68NaO4+	Terpenoids	0.889	Glycerolipids	0.515	Diacylglycerols	0.257	Lipids and lipid-like molecules	0.990	Steroids and steroid derivatives	0.596	Steroid esters	0.613			Steroid esters	0.613	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Steroid esters; Carbonyl compounds; Delta-5-steroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	575.496	618	10.298	816701221085817070	816699160394520115	816699160394520114	3231	
1	C23H34N2O6	[M - H2O + H]+	C23H33N2O5+	Amino acids and Peptides	0.772	Small peptides	0.179	Dipeptides	0.067	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.986	Amino acids, peptides, and analogues	0.773	Amino acids and derivatives	0.767	N-acyl-alpha amino acids and derivatives	0.647	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	417.239	619	10.325	816701224768416353	816699160562292288	816699160562292287	3223	
8	C21H39O7P	[M + H]+	C21H40O7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphates	0.915	Lipids and lipid-like molecules	0.996	Glycerophospholipids	0.997	Glycerophosphates	0.765	Monoacylglycerophosphates	0.647	1-acylglycerol-3-phosphates	0.648	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lysophosphatidic acids; Secondary alcohols; Monoacylglycerophosphates; 1-acylglycerol-3-phosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	435.249	620	10.325	816701229600254872	816699160734258763	816699160730064458	3225	
4	C21H39O7P	[M + Na]+	C21H39NaO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphates	0.956	Lipids and lipid-like molecules	0.994	Glycerophospholipids	0.992	Glycerophosphates	0.933	Monoacylglycerophosphates	0.918	1-acylglycerol-3-phosphates	0.917	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lysophosphatidic acids; Secondary alcohols; Monoacylglycerophosphates; 1-acylglycerol-3-phosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	457.231	620	10.326	816701222507686337	816699160646178374	816699160646178373	3224	
1	C39H68O5	[M + Na]+	C39H68NaO5+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.991	Lineolic acids and derivatives	0.703			Lineolic acids and derivatives	0.703	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	639.494	620	10.327	816701225368201878	816699160813950546	816699160813950545	3250	
1	C26H54NO7P	[M + H]+	C26H55NO7P+	Fatty acids	0.998	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.909	Glycerophospholipids	0.996	Glycerophosphocholines	0.992	Lysophosphatidylcholines	0.815	1-acyl-sn-glycero-3-phosphocholines	0.876	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	524.368	620	10.331	816701227847035619	816699160914613848	816699160910419543	3226	
1	C20H41NO	[M + H]+	C20H42NO+	Fatty acids	0.997	Fatty amides	0.995	Primary amides	0.687	Lipids and lipid-like molecules	0.807	Fatty Acyls	0.767	Fatty amides	0.827	N-acyl amines	0.689	N-acyl amines	0.689	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.320	621	10.344	816701237653320125	816699160998499935	816699160998499934	3233	
2	C22H38O	[M + H3N + H]+	C22H42NO+	Fatty acids	0.970	Fatty Acids and Conjugates	0.550	Unsaturated fatty acids	0.804	Lipids and lipid-like molecules	0.985	Fatty Acyls	0.797	Fatty acids and conjugates	0.146	Straight chain fatty acids	0.642	Straight chain fatty acids	0.642	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Straight chain fatty acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	336.325	621	10.352	816701231579967168	816699161086580328	816699161086580327	3236	
2	C39H68O5	[M - H2O + H]+	C39H67O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.990	Lineolic acids and derivatives	0.710			Lineolic acids and derivatives	0.710	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	599.501	622	10.373	816701266338169177	816699161388570256	816699161384375951	3244	
1	C42H83NO5	[M + H]+	C42H84NO5+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.997	Sphingolipids	0.999	Ceramides	1.000	Long-chain ceramides	0.826	Long-chain ceramides	0.826	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Phytoceramides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	682.632	623	10.378	816701237338747270	816699161489233559	816699161485039254	3243	
